portfolio,workflow,controls,control_count,cost,runs,incident_rate,task_success_rate,safety_success_rate,cascading_failure_rate,policy_violation_rate,human_review_load,review_saturation_rate,rollback_coverage,mean_blast_radius,risk_reduction
context_envelope+external_isolation+human_review_gate+tool_version_lock,refund,"context_envelope,tool_version_lock,human_review_gate,external_isolation",4,76.0,350.0,0.2057142857142857,0.7885714285714286,0.7942857142857143,0.07142857142857142,0.16857142857142857,0.7257142857142858,0.12571428571428572,0.041666666666666664,36.69847222222222,0.3742857142857142
context_envelope+external_isolation+rollback_hook+tool_version_lock,data_export,"context_envelope,tool_version_lock,rollback_hook,external_isolation",4,49.0,350.0,0.37142857142857144,0.8771428571428571,0.6285714285714286,0.08285714285714285,0.3314285714285714,0.3057142857142857,0.05142857142857143,0.0,67.87661538461538,0.39714285714285713
context_envelope+external_isolation+rollback_hook+tool_version_lock,email,"context_envelope,tool_version_lock,rollback_hook,external_isolation",4,49.0,350.0,0.18571428571428572,0.8628571428571429,0.8142857142857143,0.045714285714285714,0.15428571428571428,0.14857142857142858,0.02,0.0,45.73046153846154,0.18285714285714283
context_envelope+external_isolation+rollback_hook+tool_version_lock,it_access,"context_envelope,tool_version_lock,rollback_hook,external_isolation",4,49.0,350.0,0.3942857142857143,0.8257142857142857,0.6057142857142858,0.10571428571428572,0.33714285714285713,0.31142857142857144,0.04,0.7753623188405797,40.71333333333334,0.37714285714285717
context_envelope+external_isolation+rollback_hook+tool_version_lock,refund,"context_envelope,tool_version_lock,rollback_hook,external_isolation",4,49.0,350.0,0.2885714285714286,0.84,0.7114285714285714,0.11142857142857143,0.23714285714285716,0.34,0.06,0.7722772277227723,21.094653465346536,0.29142857142857137
context_envelope+human_review_gate+permission_scope+rollback_hook,data_export,"context_envelope,permission_scope,human_review_gate,rollback_hook",4,85.0,350.0,0.2857142857142857,0.7828571428571428,0.7142857142857143,0.08285714285714285,0.24571428571428572,0.7371428571428571,0.11714285714285715,0.0,69.0712,0.4828571428571429
context_envelope+human_review_gate+permission_scope+rollback_hook,email,"context_envelope,permission_scope,human_review_gate,rollback_hook",4,85.0,350.0,0.11714285714285715,0.7714285714285715,0.8828571428571429,0.02,0.09714285714285714,0.6171428571428571,0.06571428571428571,0.0,43.668780487804874,0.2514285714285714
context_envelope+human_review_gate+permission_scope+rollback_hook,it_access,"context_envelope,permission_scope,human_review_gate,rollback_hook",4,85.0,350.0,0.2742857142857143,0.7657142857142857,0.7257142857142858,0.06857142857142857,0.2342857142857143,0.6885714285714286,0.11714285714285715,0.8020833333333334,38.67781250000001,0.49714285714285716
context_envelope+human_review_gate+permission_scope+rollback_hook,refund,"context_envelope,permission_scope,human_review_gate,rollback_hook",4,85.0,350.0,0.19428571428571428,0.7885714285714286,0.8057142857142857,0.07428571428571429,0.16285714285714287,0.7257142857142858,0.12571428571428572,0.7941176470588235,20.412352941176465,0.3857142857142857
context_envelope+external_isolation+human_review_gate+permission_scope,data_export,"context_envelope,permission_scope,human_review_gate,external_isolation",4,81.0,350.0,0.26857142857142857,0.7742857142857142,0.7314285714285714,0.06857142857142857,0.23142857142857143,0.7371428571428571,0.11714285714285715,0.0,66.95404255319148,0.5
context_envelope+external_isolation+human_review_gate+permission_scope,email,"context_envelope,permission_scope,human_review_gate,external_isolation",4,81.0,350.0,0.12,0.7542857142857143,0.88,0.025714285714285714,0.09142857142857143,0.6171428571428571,0.06571428571428571,0.0,43.90571428571428,0.24857142857142855
context_envelope+external_isolation+human_review_gate+permission_scope,it_access,"context_envelope,permission_scope,human_review_gate,external_isolation",4,81.0,350.0,0.24,0.7542857142857143,0.76,0.054285714285714284,0.20285714285714285,0.6885714285714286,0.11714285714285715,0.07142857142857142,66.75488095238094,0.5314285714285715
context_envelope+external_isolation+human_review_gate+permission_scope,refund,"context_envelope,permission_scope,human_review_gate,external_isolation",4,81.0,350.0,0.18571428571428572,0.7857142857142857,0.8142857142857143,0.07142857142857142,0.15428571428571428,0.7257142857142858,0.12571428571428572,0.06153846153846154,35.84415384615385,0.39428571428571424
context_envelope+external_isolation+permission_scope+rollback_hook,data_export,"context_envelope,permission_scope,rollback_hook,external_isolation",4,54.0,350.0,0.3942857142857143,0.8571428571428571,0.6057142857142858,0.09428571428571429,0.3514285714285714,0.3057142857142857,0.05142857142857143,0.0,66.88362318840579,0.3742857142857143
context_envelope+external_isolation+permission_scope+rollback_hook,email,"context_envelope,permission_scope,rollback_hook,external_isolation",4,54.0,350.0,0.18,0.8371428571428572,0.82,0.05142857142857143,0.14285714285714285,0.14857142857142858,0.02,0.0,44.99396825396826,0.18857142857142856
context_envelope+external_isolation+permission_scope+rollback_hook,it_access,"context_envelope,permission_scope,rollback_hook,external_isolation",4,54.0,350.0,0.37714285714285717,0.8057142857142857,0.6228571428571429,0.09142857142857143,0.32571428571428573,0.31142857142857144,0.04,0.7803030303030303,38.65022727272728,0.3942857142857143
context_envelope+external_isolation+permission_scope+rollback_hook,refund,"context_envelope,permission_scope,rollback_hook,external_isolation",4,54.0,350.0,0.2542857142857143,0.84,0.7457142857142857,0.10285714285714286,0.20857142857142857,0.34,0.06,0.7865168539325843,20.438876404494383,0.3257142857142857
context_envelope+external_isolation+human_review_gate+rollback_hook,data_export,"context_envelope,human_review_gate,rollback_hook,external_isolation",4,89.0,350.0,0.2857142857142857,0.7828571428571428,0.7142857142857143,0.07142857142857142,0.24857142857142858,0.7371428571428571,0.11714285714285715,0.0,67.8792,0.4828571428571429
context_envelope+external_isolation+human_review_gate+rollback_hook,email,"context_envelope,human_review_gate,rollback_hook,external_isolation",4,89.0,350.0,0.11714285714285715,0.7828571428571428,0.8828571428571429,0.02,0.09714285714285714,0.6171428571428571,0.06571428571428571,0.0,43.81268292682927,0.2514285714285714
context_envelope+external_isolation+human_review_gate+rollback_hook,it_access,"context_envelope,human_review_gate,rollback_hook,external_isolation",4,89.0,350.0,0.24285714285714285,0.7742857142857142,0.7571428571428571,0.06285714285714286,0.2057142857142857,0.6885714285714286,0.11714285714285715,0.8,38.842823529411774,0.5285714285714286
context_envelope+external_isolation+human_review_gate+rollback_hook,refund,"context_envelope,human_review_gate,rollback_hook,external_isolation",4,89.0,350.0,0.21714285714285714,0.7885714285714286,0.7828571428571428,0.07714285714285714,0.18571428571428572,0.7257142857142858,0.12571428571428572,0.7894736842105263,20.481710526315783,0.3628571428571428
human_review_gate+permission_scope+rollback_hook+tool_version_lock,data_export,"tool_version_lock,permission_scope,human_review_gate,rollback_hook",4,78.0,350.0,0.3,0.7828571428571428,0.7,0.08571428571428572,0.26571428571428574,0.7371428571428571,0.11714285714285715,0.0,68.84038095238095,0.4685714285714286
human_review_gate+permission_scope+rollback_hook+tool_version_lock,email,"tool_version_lock,permission_scope,human_review_gate,rollback_hook",4,78.0,350.0,0.13714285714285715,0.7714285714285715,0.8628571428571429,0.02857142857142857,0.11428571428571428,0.6171428571428571,0.06571428571428571,0.0,44.120416666666664,0.2314285714285714
human_review_gate+permission_scope+rollback_hook+tool_version_lock,it_access,"tool_version_lock,permission_scope,human_review_gate,rollback_hook",4,78.0,350.0,0.29714285714285715,0.7657142857142857,0.7028571428571428,0.08571428571428572,0.26285714285714284,0.6885714285714286,0.11714285714285715,0.7884615384615384,39.72692307692308,0.4742857142857143
human_review_gate+permission_scope+rollback_hook+tool_version_lock,refund,"tool_version_lock,permission_scope,human_review_gate,rollback_hook",4,78.0,350.0,0.21428571428571427,0.7885714285714286,0.7857142857142857,0.09142857142857143,0.1742857142857143,0.7257142857142858,0.12571428571428572,0.8133333333333334,20.294,0.36571428571428566
external_isolation+human_review_gate+permission_scope+tool_version_lock,data_export,"tool_version_lock,permission_scope,human_review_gate,external_isolation",4,74.0,350.0,0.28,0.7685714285714286,0.72,0.07142857142857142,0.24571428571428572,0.7371428571428571,0.11714285714285715,0.0,66.89551020408163,0.48857142857142855
external_isolation+human_review_gate+permission_scope+tool_version_lock,email,"tool_version_lock,permission_scope,human_review_gate,external_isolation",4,74.0,350.0,0.12857142857142856,0.7542857142857143,0.8714285714285714,0.025714285714285714,0.10285714285714286,0.6171428571428571,0.06571428571428571,0.0,43.60266666666666,0.24
external_isolation+human_review_gate+permission_scope+tool_version_lock,it_access,"tool_version_lock,permission_scope,human_review_gate,external_isolation",4,74.0,350.0,0.26,0.76,0.74,0.06857142857142857,0.22857142857142856,0.6885714285714286,0.11714285714285715,0.06593406593406594,67.91703296703298,0.5114285714285715
external_isolation+human_review_gate+permission_scope+tool_version_lock,refund,"tool_version_lock,permission_scope,human_review_gate,external_isolation",4,74.0,350.0,0.20857142857142857,0.7885714285714286,0.7914285714285715,0.08857142857142856,0.16857142857142857,0.7257142857142858,0.12571428571428572,0.0410958904109589,36.7027397260274,0.3714285714285714
external_isolation+permission_scope+rollback_hook+tool_version_lock,data_export,"tool_version_lock,permission_scope,rollback_hook,external_isolation",4,47.0,350.0,0.45714285714285713,0.8542857142857143,0.5428571428571428,0.11714285714285715,0.3942857142857143,0.3057142857142857,0.05142857142857143,0.0,67.101125,0.31142857142857144
external_isolation+permission_scope+rollback_hook+tool_version_lock,email,"tool_version_lock,permission_scope,rollback_hook,external_isolation",4,47.0,350.0,0.19714285714285715,0.84,0.8028571428571428,0.05142857142857143,0.1657142857142857,0.14857142857142858,0.02,0.0,44.504057971014504,0.1714285714285714
external_isolation+permission_scope+rollback_hook+tool_version_lock,it_access,"tool_version_lock,permission_scope,rollback_hook,external_isolation",4,47.0,350.0,0.4057142857142857,0.8085714285714286,0.5942857142857143,0.10571428571428572,0.3457142857142857,0.31142857142857144,0.04,0.7535211267605634,40.26218309859156,0.36571428571428577
external_isolation+permission_scope+rollback_hook+tool_version_lock,refund,"tool_version_lock,permission_scope,rollback_hook,external_isolation",4,47.0,350.0,0.3314285714285714,0.8342857142857143,0.6685714285714286,0.12285714285714286,0.2742857142857143,0.34,0.06,0.75,20.906293103448277,0.24857142857142855
external_isolation+human_review_gate+rollback_hook+tool_version_lock,data_export,"tool_version_lock,human_review_gate,rollback_hook,external_isolation",4,82.0,350.0,0.2857142857142857,0.7885714285714286,0.7142857142857143,0.06857142857142857,0.2571428571428571,0.7371428571428571,0.11714285714285715,0.0,67.61999999999999,0.4828571428571429
external_isolation+human_review_gate+rollback_hook+tool_version_lock,email,"tool_version_lock,human_review_gate,rollback_hook,external_isolation",4,82.0,350.0,0.13714285714285715,0.7857142857142857,0.8628571428571429,0.02857142857142857,0.11428571428571428,0.6171428571428571,0.06571428571428571,0.0,44.24333333333333,0.2314285714285714
external_isolation+human_review_gate+rollback_hook+tool_version_lock,it_access,"tool_version_lock,human_review_gate,rollback_hook,external_isolation",4,82.0,350.0,0.26571428571428574,0.7742857142857142,0.7342857142857143,0.08571428571428572,0.2342857142857143,0.6885714285714286,0.11714285714285715,0.7634408602150538,41.197096774193554,0.5057142857142858
external_isolation+human_review_gate+rollback_hook+tool_version_lock,refund,"tool_version_lock,human_review_gate,rollback_hook,external_isolation",4,82.0,350.0,0.23714285714285716,0.7942857142857143,0.7628571428571429,0.09428571428571429,0.19428571428571428,0.7257142857142858,0.12571428571428572,0.8072289156626506,20.368915662650597,0.3428571428571428
external_isolation+human_review_gate+permission_scope+rollback_hook,data_export,"permission_scope,human_review_gate,rollback_hook,external_isolation",4,87.0,350.0,0.3,0.78,0.7,0.08,0.26285714285714284,0.7371428571428571,0.11714285714285715,0.0,67.02799999999999,0.4685714285714286
external_isolation+human_review_gate+permission_scope+rollback_hook,email,"permission_scope,human_review_gate,rollback_hook,external_isolation",4,87.0,350.0,0.13714285714285715,0.76,0.8628571428571429,0.025714285714285714,0.10857142857142857,0.6171428571428571,0.06571428571428571,0.0,43.21458333333334,0.2314285714285714
external_isolation+human_review_gate+permission_scope+rollback_hook,it_access,"permission_scope,human_review_gate,rollback_hook,external_isolation",4,87.0,350.0,0.2857142857142857,0.7571428571428571,0.7142857142857143,0.06857142857142857,0.24571428571428572,0.6885714285714286,0.11714285714285715,0.78,38.54840000000001,0.48571428571428577
external_isolation+human_review_gate+permission_scope+rollback_hook,refund,"permission_scope,human_review_gate,rollback_hook,external_isolation",4,87.0,350.0,0.21428571428571427,0.7885714285714286,0.7857142857142857,0.08857142857142856,0.17714285714285713,0.7257142857142858,0.12571428571428572,0.8133333333333334,19.949333333333332,0.36571428571428566
context_envelope+human_review_gate+permission_scope+rollback_hook+tool_version_lock,data_export,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook",5,90.0,350.0,0.2342857142857143,0.7742857142857142,0.7657142857142857,0.06571428571428571,0.2057142857142857,0.7371428571428571,0.11714285714285715,0.0,69.37658536585364,0.5342857142857143
context_envelope+human_review_gate+permission_scope+rollback_hook+tool_version_lock,email,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook",5,90.0,350.0,0.1,0.7514285714285714,0.9,0.017142857142857144,0.08571428571428572,0.6171428571428571,0.06571428571428571,0.0,43.91371428571428,0.26857142857142857
context_envelope+human_review_gate+permission_scope+rollback_hook+tool_version_lock,it_access,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook",5,90.0,350.0,0.2257142857142857,0.7571428571428571,0.7742857142857142,0.06857142857142857,0.19714285714285715,0.6885714285714286,0.11714285714285715,0.7848101265822784,40.45417721518988,0.5457142857142858
context_envelope+human_review_gate+permission_scope+rollback_hook+tool_version_lock,refund,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook",5,90.0,350.0,0.1742857142857143,0.7828571428571428,0.8257142857142857,0.06857142857142857,0.14285714285714285,0.7257142857142858,0.12571428571428572,0.8032786885245902,20.341803278688523,0.4057142857142857
context_envelope+external_isolation+human_review_gate+permission_scope+tool_version_lock,data_export,"context_envelope,tool_version_lock,permission_scope,human_review_gate,external_isolation",5,86.0,350.0,0.20857142857142857,0.7514285714285714,0.7914285714285715,0.04857142857142857,0.18285714285714286,0.7371428571428571,0.11714285714285715,0.0,66.74520547945205,0.56
context_envelope+external_isolation+human_review_gate+permission_scope+tool_version_lock,email,"context_envelope,tool_version_lock,permission_scope,human_review_gate,external_isolation",5,86.0,350.0,0.1,0.7342857142857143,0.9,0.02,0.08,0.6171428571428571,0.06571428571428571,0.0,43.82742857142856,0.26857142857142857
context_envelope+external_isolation+human_review_gate+permission_scope+tool_version_lock,it_access,"context_envelope,tool_version_lock,permission_scope,human_review_gate,external_isolation",5,86.0,350.0,0.18285714285714286,0.7428571428571429,0.8171428571428572,0.054285714285714284,0.15714285714285714,0.6885714285714286,0.11714285714285715,0.078125,68.705625,0.5885714285714286
context_envelope+external_isolation+human_review_gate+permission_scope+tool_version_lock,refund,"context_envelope,tool_version_lock,permission_scope,human_review_gate,external_isolation",5,86.0,350.0,0.16285714285714287,0.7828571428571428,0.8371428571428572,0.06285714285714286,0.13142857142857142,0.7257142857142858,0.12571428571428572,0.05263157894736842,36.09859649122808,0.4171428571428571
context_envelope+external_isolation+permission_scope+rollback_hook+tool_version_lock,data_export,"context_envelope,tool_version_lock,permission_scope,rollback_hook,external_isolation",5,59.0,350.0,0.32285714285714284,0.8428571428571429,0.6771428571428572,0.06857142857142857,0.2857142857142857,0.3057142857142857,0.05142857142857143,0.0,66.55451327433627,0.44571428571428573
context_envelope+external_isolation+permission_scope+rollback_hook+tool_version_lock,email,"context_envelope,tool_version_lock,permission_scope,rollback_hook,external_isolation",5,59.0,350.0,0.14,0.8228571428571428,0.86,0.037142857142857144,0.11142857142857143,0.14857142857142858,0.02,0.0,44.8404081632653,0.22857142857142854
context_envelope+external_isolation+permission_scope+rollback_hook+tool_version_lock,it_access,"context_envelope,tool_version_lock,permission_scope,rollback_hook,external_isolation",5,59.0,350.0,0.2914285714285714,0.8028571428571428,0.7085714285714285,0.08,0.24857142857142858,0.31142857142857144,0.04,0.7745098039215687,39.5879411764706,0.48000000000000004
context_envelope+external_isolation+permission_scope+rollback_hook+tool_version_lock,refund,"context_envelope,tool_version_lock,permission_scope,rollback_hook,external_isolation",5,59.0,350.0,0.2257142857142857,0.8228571428571428,0.7742857142857142,0.09714285714285714,0.18,0.34,0.06,0.7848101265822784,20.66582278481012,0.35428571428571426
context_envelope+external_isolation+human_review_gate+rollback_hook+tool_version_lock,data_export,"context_envelope,tool_version_lock,human_review_gate,rollback_hook,external_isolation",5,94.0,350.0,0.2342857142857143,0.78,0.7657142857142857,0.054285714285714284,0.20857142857142857,0.7371428571428571,0.11714285714285715,0.0,67.92292682926829,0.5342857142857143
context_envelope+external_isolation+human_review_gate+rollback_hook+tool_version_lock,email,"context_envelope,tool_version_lock,human_review_gate,rollback_hook,external_isolation",5,94.0,350.0,0.10285714285714286,0.76,0.8971428571428571,0.02,0.08857142857142856,0.6171428571428571,0.06571428571428571,0.0,44.4311111111111,0.2657142857142857
context_envelope+external_isolation+human_review_gate+rollback_hook+tool_version_lock,it_access,"context_envelope,tool_version_lock,human_review_gate,rollback_hook,external_isolation",5,94.0,350.0,0.19428571428571428,0.7628571428571429,0.8057142857142857,0.06285714285714286,0.16857142857142857,0.6885714285714286,0.11714285714285715,0.7794117647058824,40.94779411764707,0.5771428571428572
context_envelope+external_isolation+human_review_gate+rollback_hook+tool_version_lock,refund,"context_envelope,tool_version_lock,human_review_gate,rollback_hook,external_isolation",5,94.0,350.0,0.19714285714285715,0.7885714285714286,0.8028571428571428,0.07142857142857142,0.1657142857142857,0.7257142857142858,0.12571428571428572,0.7971014492753623,20.426376811594196,0.3828571428571428
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook,data_export,"context_envelope,permission_scope,human_review_gate,rollback_hook,external_isolation",5,99.0,350.0,0.24857142857142858,0.7571428571428571,0.7514285714285714,0.06571428571428571,0.21428571428571427,0.7371428571428571,0.11714285714285715,0.0,67.19103448275861,0.52
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook,email,"context_envelope,permission_scope,human_review_gate,rollback_hook,external_isolation",5,99.0,350.0,0.1,0.74,0.9,0.014285714285714285,0.08,0.6171428571428571,0.06571428571428571,0.0,42.671428571428564,0.26857142857142857
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook,it_access,"context_envelope,permission_scope,human_review_gate,rollback_hook,external_isolation",5,99.0,350.0,0.21428571428571427,0.7485714285714286,0.7857142857142857,0.045714285714285714,0.18,0.6885714285714286,0.11714285714285715,0.8,37.439466666666675,0.5571428571428572
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook,refund,"context_envelope,permission_scope,human_review_gate,rollback_hook,external_isolation",5,99.0,350.0,0.17714285714285713,0.7828571428571428,0.8228571428571428,0.06857142857142857,0.14857142857142858,0.7257142857142858,0.12571428571428572,0.8064516129032258,19.900483870967737,0.4028571428571428
external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,data_export,"tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",5,92.0,350.0,0.24857142857142858,0.7628571428571429,0.7514285714285714,0.06285714285714286,0.22285714285714286,0.7371428571428571,0.11714285714285715,0.0,66.89310344827587,0.52
external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,email,"tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",5,92.0,350.0,0.12,0.7457142857142857,0.88,0.022857142857142857,0.09714285714285714,0.6171428571428571,0.06571428571428571,0.0,43.35380952380952,0.24857142857142855
external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,it_access,"tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",5,92.0,350.0,0.23714285714285716,0.7457142857142857,0.7628571428571429,0.06857142857142857,0.20857142857142857,0.6885714285714286,0.11714285714285715,0.7590361445783133,40.212650602409646,0.5342857142857143
external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,refund,"tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",5,92.0,350.0,0.19428571428571428,0.7828571428571428,0.8057142857142857,0.08285714285714285,0.15714285714285714,0.7257142857142858,0.12571428571428572,0.8235294117647058,19.83838235294117,0.3857142857142857
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,data_export,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",6,104.0,350.0,0.19714285714285715,0.7485714285714286,0.8028571428571428,0.04857142857142857,0.1742857142857143,0.7371428571428571,0.11714285714285715,0.0,67.06347826086956,0.5714285714285714
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,email,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",6,104.0,350.0,0.08571428571428572,0.7285714285714285,0.9142857142857143,0.014285714285714285,0.07142857142857142,0.6171428571428571,0.06571428571428571,0.0,43.223333333333315,0.2828571428571428
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,it_access,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",6,104.0,350.0,0.1657142857142857,0.7371428571428571,0.8342857142857143,0.045714285714285714,0.14285714285714285,0.6885714285714286,0.11714285714285715,0.7758620689655172,39.49603448275863,0.6057142857142858
context_envelope+external_isolation+human_review_gate+permission_scope+rollback_hook+tool_version_lock,refund,"context_envelope,tool_version_lock,permission_scope,human_review_gate,rollback_hook,external_isolation",6,104.0,350.0,0.15714285714285714,0.7771428571428571,0.8428571428571429,0.06285714285714286,0.12857142857142856,0.7257142857142858,0.12571428571428572,0.8181818181818182,19.757090909090905,0.4228571428571428
